Date,Price,Cash,Inventory,Avg_Cost,Total_Value
2024-08-19,16.954055786132812,300.0,0,0.0,300.0
2024-08-20,16.826000213623047,300.0,0,0.0,300.0
2024-08-21,16.928447723388672,300.0,0,0.0,300.0
2024-08-22,16.860151290893555,300.0,0,0.0,300.0
2024-08-23,17.286985397338867,300.0,0,0.0,300.0
2024-08-26,17.346742630004883,300.0,0,0.0,300.0
2024-08-27,17.355283737182617,300.0,0,0.0,300.0
2024-08-28,17.338211059570312,300.0,0,0.0,300.0
2024-08-29,17.355283737182617,300.0,0,0.0,300.0
2024-08-30,17.423582077026367,300.0,0,0.0,300.0
2024-09-03,17.312597274780273,300.0,0,0.0,300.0
2024-09-04,17.508947372436523,300.0,0,0.0,300.0
2024-09-05,17.68821907043457,300.0,0,0.0,300.0
2024-09-06,17.611387252807617,300.0,0,0.0,300.0
2024-09-09,17.594318389892578,300.0,0,0.0,300.0
2024-09-10,17.696754455566406,300.0,0,0.0,300.0
2024-09-11,17.739442825317383,300.0,0,0.0,300.0
2024-09-12,17.927248001098633,300.0,0,0.0,300.0
2024-09-13,18.294328689575195,300.0,0,0.0,300.0
2024-09-16,18.31993865966797,300.0,0,0.0,300.0
2024-09-17,18.23457336425781,300.0,0,0.0,300.0
2024-09-18,18.28579330444336,300.0,0,0.0,300.0
2024-09-19,18.38823699951172,300.0,0,0.0,300.0
2024-09-20,18.226036071777344,300.0,0,0.0,300.0
2024-09-23,18.35487174987793,300.0,0,0.0,300.0
2024-09-24,18.41499328613281,300.0,0,0.0,300.0
2024-09-25,18.208858489990234,300.0,0,0.0,300.0
2024-09-26,18.062841415405277,300.0,0,0.0,300.0
2024-09-27,18.114377975463867,300.0,0,0.0,300.0
2024-09-30,18.12296867370605,300.0,0,0.0,300.0
2024-10-01,17.976951599121094,300.0,0,0.0,300.0
2024-10-02,17.891061782836914,300.0,0,0.0,300.0
2024-10-03,17.813758850097656,300.0,0,0.0,300.0
2024-10-04,17.830942153930664,300.0,0,0.0,300.0
2024-10-07,17.73645782470703,300.0,0,0.0,300.0
2024-10-08,17.676332473754883,300.0,0,0.0,300.0
2024-10-09,17.745046615600586,300.0,0,0.0,300.0
