Date,Open,High,Low,Close,Adj Close,Volume
2024-06-07,48.12863925030451,48.30739712111846,48.064796225816345,48.11161422729492,48.11161422729492,2147400
2024-06-10,48.094592567369354,48.20525360107422,47.99584872588541,48.20525360107422,48.20525360107422,2174100
2024-06-11,48.128635462040215,48.128635462040215,47.9243384491968,48.09458541870117,48.09458541870117,2038700
2024-06-12,48.222279529952544,48.230790418616586,47.932860607504146,48.017982482910156,48.017982482910156,3485900
2024-06-13,47.94989398500481,47.95840487515147,47.8009258063066,47.93286895751953,47.93286895751953,2844900
2024-06-14,47.856250793979825,47.881786707789374,47.70302881673958,47.83922576904297,47.83922576904297,2732000
2024-06-17,47.822196187016985,47.965202486229416,47.73707431763564,47.941368103027344,47.941368103027344,2690900
2024-06-18,47.941371557359865,48.01798254419962,47.898810619602536,47.98393249511719,47.98393249511719,2642400
2024-06-20,47.992438211325585,48.16268517967866,47.9694545945867,48.120121002197266,48.120121002197266,3303600
2024-06-21,48.16269608180303,48.26484298706055,48.11162100557848,48.26484298706055,48.26484298706055,2136800
2024-06-24,48.34145273614506,48.579796591354565,48.307402686203275,48.4776496887207,48.4776496887207,2864600
2024-06-25,48.47764291378335,48.47764291378335,48.22227406929173,48.307395935058594,48.307395935058594,3117700
2024-06-26,48.256325006586195,48.337193059035094,48.13715308541392,48.281864166259766,48.281864166259766,2332600
2024-06-27,48.30740386395071,48.349964803819844,48.196742822537715,48.298892974853516,48.298892974853516,2572300
2024-06-28,48.3669975721467,48.426583546940755,48.1669575508272,48.247825622558594,48.247825622558594,2478100
2024-07-01,48.36768735722063,48.376248087892364,47.99951388038784,48.04232406616211,48.04232406616211,3178100
2024-07-02,48.033753510166214,48.15790531830386,47.99094333023777,48.11937713623047,48.11937713623047,2785100
2024-07-03,48.20500679948374,48.22641352668307,48.050887509030964,48.06801223754883,48.06801223754883,2345800
2024-07-05,48.11937546510306,48.273494720458984,48.008066388188844,48.273494720458984,48.273494720458984,2848800
2024-07-08,48.23924584618516,48.2563705710074,48.0954020771271,48.15362548828125,48.15362548828125,2573900
2024-07-09,48.18787497314508,48.18787497314508,47.99950951960981,48.059444427490234,48.059444427490234,3166600
2024-07-10,48.06800186417006,48.162186217588726,47.97381751075138,48.15362548828125,48.15362548828125,2833200
2024-07-11,48.16219262524182,48.53892682283116,48.15791062691475,48.496116638183594,48.496116638183594,3134200
2024-07-12,48.54749018896586,48.830040016936266,48.54749018896586,48.727294921875,48.727294921875,3000100
2024-07-15,48.73585348660699,48.78722766495863,48.60742294003921,48.68448257446289,48.68448257446289,2578300
2024-07-16,48.761535058849994,48.992713928222656,48.73584634033721,48.992713928222656,48.992713928222656,2784800
2024-07-17,48.92423076902204,49.23246936065596,48.90710603990814,49.0869140625,49.0869140625,3124000
2024-07-18,49.08690706016141,49.25814779445635,48.78722924272997,48.85572814941406,48.85572814941406,3242300
2024-07-19,48.847161502972945,48.889971684224186,48.55604769777403,48.607421875,48.607421875,2599400
2024-07-22,48.761546998111406,48.98416192708471,48.66736262831998,48.97560119628906,48.97560119628906,3100700
2024-07-23,48.90709965478413,48.91394889229386,48.68619623060896,48.727294921875,48.727294921875,2957000
2024-07-24,48.564617291991595,48.61513246247722,48.18787981465464,48.239253997802734,48.239253997802734,2971100
2024-07-25,48.29918946427716,48.78723277804005,48.205005093865395,48.222129821777344,48.222129821777344,2913800
2024-07-26,48.49611436623207,48.941347451365345,48.46443541899437,48.770103454589844,48.770103454589844,2669200
2024-07-29,48.86428998190271,48.92422489349945,48.675921250479966,48.82147979736328,48.82147979736328,2351000
2024-07-30,48.87284960974444,49.00556214981568,48.592008030558446,48.838600158691406,48.838600158691406,2810200
2024-07-31,49.189646577259296,49.41226146632904,49.039809318634724,49.21533203125,49.21533203125,3420700
2024-08-01,49.25750383761407,49.51136255551798,48.818624881535804,49.05097198486328,49.05097198486328,5561200
2024-08-02,48.64651783823897,48.77560066261547,48.009717554186835,48.50883102416992,48.50883102416992,6734500
2024-08-05,47.35570580745982,47.85051895615773,47.13196595105278,47.312679290771484,47.312679290771484,9728700
2024-08-06,47.53642314433185,48.36770780224435,47.45897410004371,47.777374267578125,47.777374267578125,5067800
2024-08-07,48.20763863392018,48.47440825294044,47.519204613704424,47.57083511352539,47.57083511352539,3331500
2024-08-08,47.803187302584966,48.41417235543564,47.77737204992479,48.37975311279297,48.37975311279297,2670200
2024-08-09,48.36253391849136,48.61725268583585,48.13449047015917,48.54324722290039,48.54324722290039,2372900
2024-08-12,48.5948815413374,48.644791897571785,48.31090067464942,48.500221252441406,48.500221252441406,2667700
2024-08-13,48.620693681497556,48.93048977709146,48.521729763239286,48.9046745300293,48.9046745300293,2599600
2024-08-14,48.89608346336736,49.145641876711906,48.89608346336736,49.10261535644531,49.10261535644531,2461500
2024-08-15,49.38658479193295,49.58450937836898,49.30913575526559,49.53287887573242,49.53287887573242,2810100
2024-08-16,49.52427106140749,49.618931358821754,49.446822025587856,49.575904846191406,49.575904846191406,1841100
2024-08-19,49.6361353395832,49.76521814125235,49.593108833264154,49.75661087036133,49.75661087036133,2918100
