Date,Open,High,Low,Close,Adj Close,Volume
2024-06-07,112.57393736298725,113.41672620768921,112.30879128483681,112.61181640625,112.61181640625,594800
2024-06-10,112.56447955348706,112.93379121587125,112.15728884564176,112.89591217041016,112.89591217041016,772600
2024-06-11,112.40349584829023,112.45084646299254,111.54177101328602,112.22357940673828,112.22357940673828,661600
2024-06-12,113.43566785780988,113.5019543764804,111.93947817960262,112.19515991210938,112.19515991210938,810600
2024-06-13,112.6686439239134,112.6686439239134,111.8069119043901,112.4981918334961,112.4981918334961,630900
2024-06-14,111.99629919913447,112.2425093781164,111.37131302133612,112.13834381103516,112.13834381103516,636000
2024-06-17,112.10994550056459,113.09477907233081,111.83532782168548,113.05690002441406,113.05690002441406,733000
2024-06-18,113.15159519955674,113.69135899473358,113.09478023944015,113.45462036132812,113.45462036132812,782600
2024-06-20,113.34098028832263,114.01331708000527,113.20840724346628,113.84286499023438,113.84286499023438,897000
2024-06-21,113.89443956197981,113.91353814860597,113.33094017206221,113.54105377197266,113.54105377197266,855200
2024-06-24,113.75117885576557,114.82088191519159,113.70342874406049,114.35289001464844,114.35289001464844,1322300
2024-06-25,114.2382665569008,114.2382665569008,113.10170761190432,113.45509338378906,113.45509338378906,1511400
2024-06-26,113.20677922182203,113.20677922182203,112.70058285454276,112.99665832519531,112.99665832519531,705200
2024-06-27,113.0539686613019,113.08262018597716,112.39495444674645,112.99665832519531,112.99665832519531,706900
2024-06-28,113.25453727661571,113.92309714543038,112.87249994296901,113.27363586425781,113.27363586425781,991600
2024-07-01,113.69388150926099,114.19052495908721,112.85340517618724,113.02531433105469,113.02531433105469,844800
2024-07-02,113.02530776173693,113.38824649893455,112.78653534484623,113.369140625,113.369140625,607900
2024-07-03,113.5410550494567,113.88488790664151,113.3786915576627,113.53150939941406,113.53150939941406,600200
2024-07-05,113.71297174805062,113.71297174805062,112.84384395298228,113.24497985839844,113.24497985839844,777600
2024-07-08,113.38825171878732,113.95175115094735,113.25453974211354,113.46466064453125,113.46466064453125,739300
